2026-02-04T20:55:13.810602,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.817123,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.823122,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.832114,10.249.37.11,167.99.19.135,51555,443,TCP,54
2026-02-04T20:55:13.838114,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.845113,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.851122,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.859128,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.866702,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.872706,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.878699,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.885703,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.891694,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.897712,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.907715,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.913251,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.919241,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.925251,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.931251,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.936241,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.941252,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.946242,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.951255,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.957250,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.962241,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.968444,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.973462,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.978464,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.984463,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:13.989466,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.003291,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.022816,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.051614,10.249.37.11,167.99.19.135,51555,443,TCP,54
2026-02-04T20:55:14.072618,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.095897,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.117422,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.133912,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.146915,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.159919,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.166263,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.173275,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.179282,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.185273,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.197283,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.210144,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.215146,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.222143,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.229145,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.236142,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.244166,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.252158,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.258145,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.264144,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.270141,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.276150,10.249.37.11,167.99.19.135,51555,443,TCP,54
2026-02-04T20:55:14.281150,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.287143,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.293141,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.300149,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.307149,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.312351,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.319350,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.327349,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.333364,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.339366,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.346363,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.352357,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.357351,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.364355,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.370351,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.377450,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.386350,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.393350,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.401365,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.409878,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.416896,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.440799,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.445819,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.451810,167.99.19.135,10.249.37.11,443,51555,TCP,1424
2026-02-04T20:55:14.458847,167.99.19.135,10.249.37.11,443,51555,TCP,1424
